customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,r_j_score,f_j_score,m_j_score,rfm_j_score,rfm_segment,rfm_j_segment,kmeans_cluster,kmeans_segment,HDBSCAN_cluster,HDBSCAN_segment
842,55.0,3,1727.32,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
843,2.0,6,2372.09,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
844,31.0,9,4730.32,2,1,1,211,1,1,2,112,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
845,97.0,4,1314.0300000000002,4,4,4,444,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,-1,6 noise
846,82.0,3,2129.34,3,4,3,343,2,4,3,243,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
847,114.0,4,2521.58,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,1,7,-1,6 noise
848,140.0,4,1964.5200000000002,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,1,7,-1,6 noise
849,27.0,6,4284.21,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,2,1 best - most recent
850,34.0,8,2838.72,2,1,2,212,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
851,9.0,4,3245.12,1,4,2,142,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
853,64.0,9,7263.659999999998,3,1,1,311,2,1,1,211,3 big spenders,2 loyal customers,2,2,-1,6 noise
854,8.0,4,2074.13,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
855,104.0,4,3050.76,4,4,2,442,3,3,3,333,3 big spenders,4 almost lost,4,6,-1,6 noise
856,1.0,7,2912.6499999999996,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,4,6,-1,6 noise
857,24.0,5,3721.9199999999996,2,3,2,232,1,3,2,132,3 big spenders,3 big spenders,0,5,-1,6 noise
858,11.0,6,2708.6000000000004,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
859,18.0,6,2289.0600000000004,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
860,91.0,4,3530.12,4,4,2,442,2,3,3,233,3 big spenders,5 recent customers,0,5,-1,6 noise
861,54.0,5,1009.34,3,3,4,334,2,3,4,234,4 almost lost,5 recent customers,3,9,0,5 lost customers
862,54.0,1,309.80999999999995,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
863,69.0,4,703.62,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
864,46.0,6,4499.38,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
865,121.0,7,4261.0,4,2,1,421,3,2,2,322,3 big spenders,3 big spenders,7,4,-1,6 noise
866,98.0,5,4753.84,4,3,1,431,2,3,2,232,3 big spenders,3 big spenders,7,4,-1,6 noise
867,293.0,5,4295.02,4,3,1,431,4,3,2,432,3 big spenders,3 big spenders,7,4,-1,6 noise
868,83.0,6,5534.830000000001,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
870,100.0,7,3818.9700000000007,4,2,2,422,2,2,2,222,3 big spenders,2 loyal customers,0,5,-1,6 noise
871,54.0,8,3502.86,3,1,2,312,2,2,3,223,3 big spenders,2 loyal customers,0,5,4,4 almost lost
872,171.0,1,75.48000000000002,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
873,31.0,5,3226.46,2,3,2,232,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
874,46.0,8,2786.5599999999995,3,1,3,313,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
875,63.0,6,4796.959999999999,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
876,16.0,3,1171.02,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,8,8,-1,6 noise
877,17.0,9,4918.87,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,7,4,1,2 best - high spend
878,79.0,3,2809.7499999999995,3,4,2,342,2,4,3,243,3 big spenders,5 recent customers,4,6,4,4 almost lost
879,76.0,4,852.5000000000001,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
880,62.0,3,1751.7199999999998,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
881,147.0,3,2481.4300000000003,4,4,3,443,3,4,3,343,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
882,112.0,5,4571.93,4,3,1,431,3,3,2,332,3 big spenders,3 big spenders,7,4,-1,6 noise
883,47.0,4,705.35,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
884,1.0,5,2770.8500000000004,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
885,7.0,3,863.6799999999998,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
886,1.0,7,4067.6500000000005,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,-1,6 noise
887,39.0,8,5247.4400000000005,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
888,68.0,5,2278.7000000000003,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,1,7,4,4 almost lost
889,36.0,5,2357.69,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
890,165.0,4,1561.06,4,4,4,444,3,3,4,334,7 lost cheap customers,4 almost lost,8,8,-1,6 noise
891,12.0,5,2197.68,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
892,90.0,10,3941.7000000000007,4,1,2,412,2,1,2,212,3 big spenders,2 loyal customers,0,5,-1,6 noise
893,75.0,7,4868.870000000001,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
894,48.0,8,3564.2699999999995,3,1,2,312,2,2,3,223,3 big spenders,2 loyal customers,0,5,4,4 almost lost
895,61.0,3,1867.17,3,4,3,343,2,4,4,244,7 lost cheap customers,5 recent customers,1,7,0,5 lost customers
896,38.0,4,1669.89,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
897,129.0,6,4080.84,4,2,2,422,3,2,2,322,3 big spenders,3 big spenders,0,5,-1,6 noise
898,205.0,1,179.44,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
899,49.0,6,1274.48,3,2,4,324,2,2,4,224,4 almost lost,2 loyal customers,8,8,0,5 lost customers
900,12.0,4,780.7,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,3,9,-1,6 noise
901,82.0,4,3812.88,3,4,2,342,2,3,2,232,3 big spenders,3 big spenders,0,5,-1,6 noise
902,14.0,9,6003.05,1,1,1,111,1,1,1,111,1 best customers,1 best customers,6,3,-1,6 noise
903,16.0,9,3401.85,1,1,2,112,1,1,3,113,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
904,37.0,4,1496.79,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
905,105.0,8,3553.2799999999997,4,1,2,412,3,2,3,323,3 big spenders,4 almost lost,0,5,-1,6 noise
906,16.0,9,4473.870000000001,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,7,4,1,2 best - high spend
907,26.0,7,1370.37,2,2,4,224,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
908,4.0,7,2880.1000000000004,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
909,189.0,5,5289.219999999999,4,3,1,431,4,3,2,432,3 big spenders,3 big spenders,6,3,-1,6 noise
910,272.0,2,1346.38,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
911,56.0,5,633.3499999999999,3,3,4,334,2,3,4,234,4 almost lost,5 recent customers,3,9,-1,6 noise
912,40.0,7,4164.21,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
913,113.0,3,2426.34,4,4,3,443,3,4,3,343,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
914,106.0,5,2530.93,4,3,3,433,3,3,3,333,4 almost lost,4 almost lost,1,7,-1,6 noise
915,28.0,5,1260.1299999999999,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
916,36.0,4,3465.07,2,4,2,242,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
917,35.0,8,5392.889999999999,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
918,16.0,5,4066.2400000000002,1,3,2,132,1,3,2,132,3 big spenders,3 big spenders,0,5,3,3 good - recent
919,80.0,9,4458.89,3,1,1,311,2,1,2,212,3 big spenders,2 loyal customers,7,4,-1,6 noise
920,90.0,6,4144.1900000000005,4,2,1,421,2,2,2,222,3 big spenders,2 loyal customers,0,5,-1,6 noise
921,44.0,7,6285.75,2,2,1,221,1,2,1,121,2 loyal customers,2 loyal customers,2,2,-1,6 noise
922,188.0,1,41.129999999999995,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
923,32.0,7,3337.1600000000003,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
924,109.0,8,3479.51,4,1,2,412,3,2,3,323,3 big spenders,4 almost lost,0,5,-1,6 noise
925,12.0,9,4371.16,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,7,4,-1,6 noise
926,12.0,6,1414.17,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
927,295.0,3,1982.12,4,4,3,443,4,4,3,443,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
928,11.0,8,2798.7200000000003,1,1,3,113,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
929,56.0,5,2540.3499999999995,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,4,6,4,4 almost lost
930,147.0,2,150.89,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
931,70.0,5,2890.0600000000004,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,4,6,4,4 almost lost
932,3.0,6,2121.73,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
933,0.0,5,2817.63,1,3,2,132,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
934,0.0,7,4689.759999999999,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
935,53.0,7,5502.110000000001,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
936,32.0,11,8661.63,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,5,1,-1,6 noise
937,15.0,5,2680.1499999999996,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
938,61.0,9,4819.030000000001,3,1,1,311,2,1,2,212,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
939,31.0,4,1818.27,2,4,3,243,1,3,4,134,5 recent customers,5 recent customers,1,7,0,5 lost customers
940,52.0,5,3256.1400000000003,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,4,6,4,4 almost lost
941,33.0,10,11668.949999999999,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,5,1,-1,6 noise
942,213.0,2,1859.17,4,4,3,443,4,4,4,444,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
943,112.0,6,5300.95,4,2,1,421,3,2,2,322,3 big spenders,3 big spenders,6,3,-1,6 noise
944,133.0,7,1934.04,4,2,3,423,3,2,4,324,4 almost lost,4 almost lost,1,7,-1,6 noise
945,14.0,7,3812.269999999999,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
946,2.0,8,6305.6,1,1,1,111,1,2,1,121,1 best customers,2 loyal customers,2,2,-1,6 noise
947,80.0,5,2981.520000000001,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,4,6,-1,6 noise
948,100.0,3,1422.85,4,4,4,444,2,4,4,244,7 lost cheap customers,5 recent customers,8,8,-1,6 noise
949,88.0,6,3644.49,4,2,2,422,2,2,2,222,3 big spenders,2 loyal customers,0,5,-1,6 noise
950,32.0,7,3609.0899999999997,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
951,6.0,6,1740.6100000000001,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
952,46.0,5,3569.98,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,0,5,4,4 almost lost
953,11.0,9,5191.52,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,6,3,-1,6 noise
954,113.0,4,3624.0,4,4,2,442,3,3,2,332,3 big spenders,3 big spenders,0,5,-1,6 noise
955,13.0,7,1429.3600000000001,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
956,173.0,3,936.9799999999998,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
957,38.0,5,2632.09,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
958,34.0,6,2183.71,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
959,76.0,6,2178.4399999999996,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
960,78.0,4,3516.37,3,4,2,342,2,3,3,233,3 big spenders,5 recent customers,0,5,4,4 almost lost
961,64.0,3,1035.3100000000002,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,8,8,-1,6 noise
962,2.0,7,2344.0,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
963,60.0,12,4779.130000000002,3,1,1,311,2,1,2,212,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
964,1.0,5,2018.5999999999997,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,-1,6 noise
965,60.0,4,3867.74,3,4,2,342,2,3,2,232,3 big spenders,3 big spenders,0,5,3,3 good - recent
966,13.0,4,527.74,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,3,9,-1,6 noise
967,66.0,4,3798.3500000000004,3,4,2,342,2,3,2,232,3 big spenders,3 big spenders,0,5,-1,6 noise
968,35.0,6,4223.16,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,2,1 best - most recent
969,17.0,5,2793.0499999999997,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
970,33.0,5,2840.8100000000004,2,3,2,232,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
971,48.0,5,4015.7799999999997,3,3,2,332,2,3,2,232,3 big spenders,3 big spenders,0,5,3,3 good - recent
972,175.0,2,2158.9999999999995,4,4,3,443,3,4,3,343,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
973,8.0,8,6639.849999999999,1,1,1,111,1,2,1,121,1 best customers,2 loyal customers,2,2,-1,6 noise
974,6.0,6,3250.13,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
975,10.0,8,3962.8799999999997,1,1,2,112,1,2,2,122,2 loyal customers,2 loyal customers,0,5,-1,6 noise
976,170.0,6,3830.6800000000003,4,2,2,422,3,2,2,322,3 big spenders,3 big spenders,0,5,-1,6 noise
977,41.0,5,2449.15,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
978,192.0,5,2890.8399999999992,4,3,2,432,4,3,3,433,3 big spenders,4 almost lost,4,6,-1,6 noise
979,5.0,5,3756.9100000000003,1,3,2,132,1,3,2,132,3 big spenders,3 big spenders,0,5,-1,6 noise
980,177.0,4,2640.55,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,4,6,-1,6 noise
981,25.0,7,2867.0,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
982,55.0,6,943.9300000000001,3,2,4,324,2,2,4,224,4 almost lost,2 loyal customers,3,9,0,5 lost customers
983,1.0,8,6710.0599999999995,1,1,1,111,1,2,1,121,1 best customers,2 loyal customers,2,2,-1,6 noise
984,56.0,8,2294.43,3,1,3,313,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
985,14.0,4,1690.91,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
986,75.0,8,4272.969999999999,3,1,1,311,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
987,22.0,8,5180.26,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
988,112.0,2,243.94,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
989,25.0,4,3380.3399999999997,2,4,2,242,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
990,11.0,7,2353.4900000000002,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
991,147.0,6,2655.6,4,2,3,423,3,2,3,323,4 almost lost,4 almost lost,4,6,-1,6 noise
992,203.0,1,1028.76,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
993,0.0,9,2738.89,1,1,3,113,1,1,3,113,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
994,42.0,5,2069.64,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
995,11.0,7,6764.67,1,2,1,121,1,2,1,121,2 loyal customers,2 loyal customers,2,2,-1,6 noise
996,63.0,5,4593.26,3,3,1,331,2,3,2,232,3 big spenders,3 big spenders,7,4,1,2 best - high spend
997,59.0,7,2923.29,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
998,321.0,2,585.45,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
999,76.0,9,8413.66,3,1,1,311,2,1,1,211,3 big spenders,2 loyal customers,5,1,-1,6 noise
1000,0.0,9,5383.48,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,6,3,-1,6 noise
1001,42.0,7,2884.1899999999996,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
1002,155.0,4,2254.56,4,4,3,443,3,3,3,333,7 lost cheap customers,4 almost lost,1,7,-1,6 noise
1003,47.0,9,5300.380000000001,3,1,1,311,2,1,2,212,3 big spenders,2 loyal customers,6,3,-1,6 noise
1004,203.0,6,3600.94,4,2,2,422,4,2,2,422,3 big spenders,3 big spenders,0,5,-1,6 noise
1005,159.0,5,4365.25,4,3,1,431,3,3,2,332,3 big spenders,3 big spenders,7,4,-1,6 noise
1006,37.0,8,4687.530000000001,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
1007,20.0,6,3468.58,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
1008,17.0,4,2523.5299999999997,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
1009,54.0,4,2370.7799999999997,3,4,3,343,2,3,3,233,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
1010,126.0,3,386.36,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
1011,242.0,3,1399.44,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
1012,9.0,4,2704.3900000000003,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
1013,95.0,6,2463.79,4,2,3,423,2,2,3,223,4 almost lost,2 loyal customers,1,7,-1,6 noise
1014,4.0,7,3933.79,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
1015,26.0,6,2136.87,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
1016,66.0,6,1087.02,3,2,4,324,2,2,4,224,4 almost lost,2 loyal customers,8,8,0,5 lost customers
1017,226.0,3,2858.89,4,4,2,442,4,4,3,443,3 big spenders,7 lost cheap customers,4,6,-1,6 noise
1018,26.0,5,2497.8,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
1019,42.0,5,2842.8999999999996,2,3,2,232,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
1020,89.0,4,1531.9,4,4,4,444,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
1021,28.0,8,5048.259999999999,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
1022,83.0,5,6444.49,3,3,1,331,2,3,1,231,3 big spenders,3 big spenders,2,2,-1,6 noise
1023,125.0,2,492.65,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
1024,34.0,8,4560.5599999999995,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
1025,60.0,8,1800.12,3,1,3,313,2,2,4,224,4 almost lost,2 loyal customers,8,8,0,5 lost customers
1026,29.0,6,1313.78,2,2,4,224,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
1027,24.0,6,1449.4399999999998,2,2,4,224,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
1028,8.0,7,7562.6799999999985,1,2,1,121,1,2,1,121,2 loyal customers,2 loyal customers,2,2,-1,6 noise
1029,30.0,6,3660.0600000000004,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
1030,39.0,8,4698.6,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
1031,46.0,3,1463.88,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
1032,30.0,8,3191.12,2,1,2,212,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
1033,14.0,8,6836.4400000000005,1,1,1,111,1,2,1,121,1 best customers,2 loyal customers,2,2,-1,6 noise
1034,104.0,2,1033.56,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
1035,13.0,3,485.46000000000015,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
1036,162.0,5,3787.0,4,3,2,432,3,3,2,332,3 big spenders,3 big spenders,0,5,-1,6 noise
1037,73.0,8,2368.44,3,1,3,313,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
1038,12.0,4,2079.2000000000003,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
1039,52.0,7,5259.0,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
1040,161.0,4,1768.4300000000003,4,4,4,444,3,3,4,334,7 lost cheap customers,4 almost lost,8,8,-1,6 noise
1041,20.0,4,2292.5099999999998,2,4,3,243,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
1042,35.0,3,2771.37,2,4,3,243,1,4,3,143,5 recent customers,5 recent customers,4,6,4,4 almost lost
1043,154.0,8,6933.549999999999,4,1,1,411,3,2,1,321,3 big spenders,3 big spenders,2,2,-1,6 noise
1044,112.0,5,2205.27,4,3,3,433,3,3,3,333,4 almost lost,4 almost lost,1,7,-1,6 noise
1045,113.0,3,2038.5800000000002,4,4,3,443,3,4,3,343,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
1046,52.0,5,1985.1000000000001,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,1,7,0,5 lost customers
1047,57.0,7,2026.54,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
1048,133.0,7,2830.94,4,2,2,422,3,2,3,323,3 big spenders,4 almost lost,4,6,-1,6 noise
1049,32.0,10,4486.320000000001,2,1,1,211,1,1,2,112,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
1050,26.0,6,2535.63,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
1051,179.0,5,1294.6899999999998,4,3,4,434,3,3,4,334,4 almost lost,4 almost lost,8,8,-1,6 noise
1052,0.0,6,3260.3199999999997,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
1053,139.0,3,1566.26,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
1054,5.0,8,3406.16,1,1,2,112,1,2,3,123,2 loyal customers,2 loyal customers,0,5,-1,6 noise
1055,206.0,2,343.24,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
1056,24.0,7,3954.42,2,2,2,222,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
1057,112.0,3,2488.8,4,4,3,443,3,4,3,343,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
1058,116.0,3,759.57,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
1059,22.0,2,1618.8300000000002,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
1060,187.0,6,2475.2799999999997,4,2,3,423,4,2,3,423,4 almost lost,4 almost lost,1,7,-1,6 noise
